date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-,GSPCClose-,SOXClose-,IXICOpen-,GSPCOpen-,SOXOpen-
2012-06-15,0000,0,0.0031195,0.0024294,0.0172588,0.0126949,0.0102320,0.0159936,0.0115196,0.0098553,0.0116425,
2012-06-18,0000,0,0.0031043,-0.0018438,-0.0011508,0.0077815,0.0014426,0.0141900,0.0128459,0.0017920,0.0252791,
2012-06-19,0000,-0,-0.0010189,0.0034630,0.0083849,0.0117518,0.0097203,0.0114044,0.0078726,0.0097273,0.0076371,
2012-06-20,0000,-0,-0.0126186,-0.0031240,-0.0076356,0.0002355,-0.0016892,0.0093929,-0.0013007,-0.0019256,0.0022730,
2012-06-21,0000,0,0.0016351,0.0015577,-0.0078925,-0.0249590,-0.0227686,-0.0426069,-0.0219736,-0.0222562,-0.0335024,
2012-06-22,0000,-0,-0.0108310,-0.0078464,-0.0077682,0.0115232,0.0071235,0.0156873,-0.0007961,0.0067271,0.0029013,
2012-06-25,0000,-0,-0.0010129,-0.0010213,-0.0039857,-0.0198367,-0.0162135,-0.0358364,-0.0064982,-0.0158361,-0.0272051,
2012-06-26,0000,0,0.0127903,0.0062676,0.0062759,0.0062718,0.0047500,0.0035980,0.0058453,0.0050125,0.0065462,
2012-06-27,0000,-0,-0.0065456,-0.0084886,-0.0018690,0.0073940,0.0089049,0.0130209,-0.0028873,0.0081185,0.0018707,
2012-06-28,0000,0,0.0202725,0.0154640,0.0173609,-0.0090648,-0.0021143,-0.0063079,0.0167273,-0.0010525,0.0059293,
2012-06-29,0000,0,0.0042481,0.0017794,0.0066547,0.0291511,0.0243143,0.0417164,0.0122413,0.0236433,0.0404469,
2012-07-02,0000,0,0.0069040,0.0074127,0.0098674,0.0054825,0.0024533,-0.0017412,0.0042022,0.0025041,-0.0043897,
2012-07-06,0000,0,0.0005530,0.0011272,-0.0080206,-0.0132059,-0.0095225,-0.0256356,-0.0070574,-0.0091757,-0.0278770,
2012-07-09,0000,-0,-0.0136921,-0.0075034,-0.0080826,-0.0018965,-0.0016415,-0.0123025,0.0036872,-0.0012565,-0.0158103,
2012-07-10,0000,0,0.0046679,0.0070034,0.0009038,-0.0101436,-0.0081925,-0.0233051,-0.0160689,-0.0086179,-0.0171554,
2012-07-11,0000,-0,-0.0179583,-0.0154187,-0.0178069,-0.0049689,-0.0000149,-0.0092863,-0.0110531,-0.0000820,-0.0103778,
2012-07-12,0000,0,0.0031951,-0.0012485,-0.0037527,-0.0076024,-0.0050121,-0.0169075,0.0024286,-0.0048546,-0.0150527,
2012-07-13,0000,-0,-0.0112147,-0.0064739,-0.0020070,0.0145369,0.0162296,0.0092995,0.0099792,0.0159897,0.0025072,
2012-07-16,0000,0,0.0106342,0.0098499,0.0051859,-0.0039801,-0.0023197,-0.0109302,0.0028955,-0.0020832,-0.0018062,
2012-07-17,0000,-0,-0.0032802,-0.0118598,-0.0110582,0.0045017,0.0073552,-0.0048371,-0.0024860,0.0072603,-0.0116485,
2012-07-18,0000,0,0.0038044,0.0054892,0.0139217,0.0110650,0.0066362,0.0342392,0.0194043,0.0068681,0.0492400,
2012-07-19,0000,-0,-0.0042907,0.0039360,0.0022485,0.0078560,0.0027098,0.0200086,-0.0015861,0.0025427,0.0093312,
2012-07-20,0000,-0,-0.0144979,-0.0109920,-0.0193420,-0.0138789,-0.0101639,-0.0173420,-0.0276315,-0.0104012,-0.0375837,
2012-07-23,0000,-0,-0.0104326,0.0005579,-0.0029080,-0.0121620,-0.0089891,-0.0092628,0.0060243,-0.0087522,0.0110648,
2012-07-24,0000,0,0.0115244,0.0067358,-0.0041868,-0.0094866,-0.0091234,-0.0039697,-0.0133612,-0.0090933,0.0042314,
2012-07-25,0000,0,0.0067262,-0.0060611,-0.0012108,-0.0030656,-0.0003139,0.0187944,0.0137744,-0.0001345,0.0237916,
2012-07-26,0000,0,0.0137976,0.0089915,0.0215875,0.0134831,0.0162718,0.0223944,0.0033786,0.0160876,0.0104838,
2012-07-27,0000,-0,-0.0026161,-0.0000461,0.0048038,0.0219195,0.0187233,0.0226167,0.0177657,0.0186805,0.0203843,
2012-07-30,0000,0,0.0140903,0.0178750,0.0153511,-0.0041584,-0.0004836,-0.0095110,-0.0047503,-0.0004837,-0.0055952,
2012-07-31,0000,-0,-0.0030566,0.0034920,-0.0003481,-0.0021500,-0.0043355,0.0081049,0.0039368,-0.0043137,0.0096839,
2012-08-01,0000,0,0.0124772,-0.0004157,-0.0069899,-0.0066125,-0.0029084,0.0002866,-0.0018433,-0.0101578,0.0017834,
2012-08-03,0000,-0,-0.0029973,-0.0034874,0.0094451,0.0160686,0.0112654,0.0160728,0.0090257,0.0183963,0.0113456,
2012-08-06,0000,0,0.0056877,0.0007635,0.0012515,0.0073614,0.0023239,0.0050500,0.0081594,0.0024526,0.0088644,
2012-08-07,0000,0,0.0014002,-0.0016107,0.0033252,0.0086045,0.0050808,0.0199470,0.0003695,0.0048315,0.0103765,
2012-08-08,0000,0,0.0136350,0.0123532,0.0153221,-0.0015309,0.0006204,0.0027172,0.0020233,0.0007345,0.0043670,
2012-08-09,0000,0,0.0069972,-0.0003010,0.0009972,0.0024481,0.0004135,0.0070053,-0.0003423,0.0002282,0.0074799,
2012-08-10,0000,-0,-0.0065503,-0.0080026,-0.0006482,0.0007349,0.0021837,0.0048773,0.0031276,0.0023402,0.0038735,
2012-08-13,0000,0,0.0057118,0.0043079,0.0057426,0.0005492,-0.0012535,-0.0088218,0.0047483,-0.0010752,-0.0023245,
2012-08-14,0000,-0,-0.0018901,-0.0029554,-0.0015413,-0.0018363,-0.0001282,-0.0082431,-0.0064181,-0.0003348,-0.0159536,
2012-08-15,0000,0,0.0036213,0.0019399,0.0029999,0.0046025,0.0011384,0.0058783,0.0078527,0.0011952,0.0082721,
2012-08-16,0000,-0,-0.0027800,-0.0046773,-0.0029848,0.0102730,0.0070505,0.0166071,0.0097584,0.0072536,0.0136397,
2012-08-17,0000,-0,-0.0030230,-0.0067466,-0.0048453,0.0046155,0.0018686,-0.0077010,0.0018063,0.0014176,-0.0060576,
2012-08-20,0000,0,0.0048520,0.0063023,0.0099776,-0.0001235,-0.0000212,-0.0070844,0.0040807,0.0001974,-0.0033490,
2012-08-21,0000,-0,-0.0012409,0.0000947,-0.0013646,-0.0029179,-0.0035098,0.0000249,-0.0082714,-0.0035667,-0.0047608,
2012-08-22,0000,-0,-0.0009372,0.0024770,0.0011445,0.0020855,0.0002264,-0.0078413,0.0019179,0.0002830,-0.0073823,
2012-08-23,0000,0,0.0033154,-0.0002728,-0.0036964,-0.0066385,-0.0081379,-0.0063278,-0.0067647,-0.0082026,-0.0046417,
2012-08-24,0000,-0,-0.0085867,-0.0048512,-0.0012466,0.0053391,0.0064133,0.0057401,0.0124529,0.0064771,0.0084048,
2012-08-27,0000,-0,-0.0082770,-0.0106793,-0.0144364,0.0011063,-0.0004892,-0.0036983,-0.0046328,-0.0004892,-0.0086287,
2012-08-28,0000,-0,-0.0010065,0.0015789,0.0039520,0.0012837,-0.0008089,-0.0011082,0.0028102,-0.0007947,0.0018887,
2012-08-29,0000,-0,-0.0011965,-0.0000841,-0.0026738,0.0013144,0.0008437,0.0009562,-0.0036912,0.0005390,-0.0041471,
2012-08-30,0000,0,0.0090372,0.0045707,0.0034635,-0.0106537,-0.0078672,-0.0171999,0.0009480,-0.0071496,-0.0042918,
2012-09-05,0000,0,0.0069124,-0.0076869,-0.0055577,-0.0018864,-0.0010688,-0.0065339,0.0049742,-0.0008549,0.0019285,
2012-09-06,0000,0,0.0001224,-0.0012822,0.0132244,0.0212194,0.0200263,0.0352746,0.0144516,0.0198168,0.0155134,
2012-09-07,0000,0,0.0082550,0.0063346,0.0077285,0.0001945,0.0040336,-0.0082496,-0.0006004,0.0040336,-0.0027806,
2012-09-10,0000,0,0.0028529,-0.0016165,0.0003193,-0.0104381,-0.0061858,-0.0176787,-0.0084766,-0.0061506,-0.0106332,
2012-09-11,0000,0,0.0077179,0.0068384,0.0112701,0.0001643,0.0031251,0.0062509,0.0033094,0.0030902,0.0072136,
2012-09-12,0000,0,0.0108637,0.0002164,0.0011018,0.0031403,0.0020883,0.0030406,0.0007474,0.0020883,-0.0026966,
2012-09-13,0000,0,0.0139114,0.0100374,0.0205801,0.0131566,0.0160481,0.0095572,0.0153431,0.0161020,0.0144802,
2012-09-14,0000,-0,-0.0036018,-0.0008026,0.0031138,0.0088318,0.0039433,0.0117812,0.0053905,0.0036508,0.0095693,
2012-09-17,0000,-0,-0.0001357,-0.0008159,-0.0036151,-0.0016611,-0.0031344,-0.0101868,-0.0030817,-0.0028949,-0.0127557,
2012-09-18,0000,0,0.0054345,0.0054472,0.0061232,-0.0002738,-0.0012814,-0.0042417,0.0017049,-0.0011579,-0.0039770,
2012-09-19,0000,-0,-0.0023856,-0.0070216,-0.0070346,0.0015145,0.0011841,-0.0056457,-0.0038524,0.0010609,-0.0080177,
2012-09-20,0000,-0,-0.0003814,-0.0011219,0.0034870,-0.0020970,-0.0005410,-0.0098827,0.0087703,-0.0004862,0.0011585,
2012-09-21,0000,0,0.0007867,0.0010260,0.0017649,0.0012579,-0.0000753,0.0013412,-0.0125216,-0.0003973,-0.0131660,
2012-09-24,0000,-0,-0.0082659,-0.0041776,-0.0044181,-0.0060681,-0.0022376,-0.0158355,0.0047376,-0.0019356,-0.0027633,
2012-09-25,0000,-0,-0.0048109,-0.0043209,-0.0084098,-0.0138081,-0.0106133,-0.0253572,-0.0182983,-0.0106410,-0.0338862,
2012-09-26,0000,0,0.0049765,0.0023309,0.0018441,-0.0077674,-0.0057698,-0.0063931,-0.0024244,-0.0057487,0.0018219,
2012-09-27,0000,-0,-0.0002740,0.0014167,0.0040647,0.0136772,0.0095567,0.0220256,0.0062202,0.0095154,0.0148019,
2012-09-28,0000,0,0.0001272,-0.0034394,-0.0051383,-0.0065367,-0.0044979,-0.0083449,0.0015973,-0.0043237,-0.0007289,
2012-10-01,0000,0,0.0031550,0.0020185,0.0055657,-0.0008672,0.0026445,-0.0030174,-0.0008249,0.0028305,-0.0035268,
2012-10-02,0000,-0,-0.0063815,-0.0055761,-0.0044309,0.0020865,0.0008715,0.0048047,0.0009965,0.0007330,0.0025537,
2012-10-03,0000,0,0.0020236,0.0005025,-0.0002981,0.0048449,0.0036113,-0.0046961,0.0036692,0.0034664,-0.0036352,
2012-10-04,0000,0,0.0018059,-0.0004421,0.0010805,0.0045182,0.0071233,0.0064642,0.0059566,0.0070617,0.0074499,
2012-10-05,0000,-0,-0.0150640,-0.0120905,-0.0098163,-0.0042312,-0.0003217,-0.0009654,-0.0127766,-0.0003217,-0.0112879,
2012-10-08,0000,-0,-0.0132095,-0.0002068,-0.0031454,-0.0076598,-0.0034687,-0.0109461,-0.0042857,-0.0034549,-0.0068455,
2012-10-09,0000,-0,-0.0051056,-0.0057517,-0.0188265,-0.0154420,-0.0099897,-0.0161347,-0.0104425,-0.0161081,-0.0210773,
2012-10-11,0000,-0,-0.0031332,-0.0026180,-0.0019739,-0.0051190,-0.0060300,-0.0120707,-0.0087928,0.0000140,-0.0058908,
2012-10-12,0000,0,0.0006144,-0.0019302,-0.0024451,-0.0017411,-0.0029750,-0.0053176,0.0013527,-0.0028626,0.0022211,
2012-10-15,0000,0,0.0090095,0.0044479,0.0069763,0.0065499,0.0080132,0.0145913,0.0065079,0.0080260,0.0118570,
2012-10-16,0000,-0,-0.0041932,-0.0054941,-0.0008869,0.0119278,0.0101655,0.0213538,0.0058776,0.0095653,0.0086500,
2012-10-17,0000,-0,-0.0040921,-0.0011600,0.0001353,0.0009503,0.0041002,-0.0022403,0.0020628,0.0045998,0.0006099,
2012-10-18,0000,-0,-0.0150506,-0.0047039,-0.0076464,-0.0101696,-0.0024497,-0.0083183,-0.0101775,-0.0024703,-0.0041272,
2012-10-19,0000,0,0.0046447,0.0053980,-0.0048447,-0.0223748,-0.0168505,-0.0311301,-0.0201735,-0.0168363,-0.0282272,
2012-10-22,0000,-0,-0.0108834,-0.0040859,-0.0048464,0.0037588,0.0004394,0.0016142,-0.0055127,0.0003697,-0.0105132,
2012-10-23,0000,0,0.0056429,0.0036556,-0.0030896,-0.0088615,-0.0146556,0.0014752,0.0074307,-0.0145344,0.0181991,
2012-10-24,0000,-0,-0.0051454,-0.0092838,-0.0072706,-0.0029379,-0.0030949,-0.0153390,-0.0022562,-0.0024544,-0.0125694,
2012-10-25,0000,-0,-0.0202569,-0.0221361,-0.0179449,0.0014802,0.0029866,0.0135712,-0.0063596,0.0022860,0.0047085,
2012-11-01,0000,-0,-0.0043648,-0.0030137,0.0042757,0.0141818,0.0108084,0.0328590,0.0152644,0.0107804,0.0335175,
2012-11-02,0000,0,0.0030804,-0.0021446,-0.0034946,-0.0127191,-0.0094683,-0.0193119,-0.0170364,-0.0095968,-0.0222413,
2012-11-05,0000,0,0.0036870,0.0018876,0.0070916,0.0058440,0.0021591,0.0160421,0.0068848,0.0022861,0.0197975,
2012-11-06,0000,-0,-0.0028704,0.0051364,0.0069300,0.0040738,0.0077920,0.0136594,-0.0091552,0.0077086,-0.0007915,
2012-11-07,0000,-0,-0.0031695,0.0018819,-0.0061511,-0.0254112,-0.0242806,-0.0277279,-0.0116822,-0.0241945,-0.0136386,
2012-11-08,0000,0,0.0133859,0.0119371,0.0069366,-0.0144047,-0.0123556,-0.0121204,-0.0171197,-0.0123262,-0.0145423,
2012-11-09,0000,-0,-0.0056839,-0.0049782,-0.0035045,0.0031981,0.0016958,0.0024344,0.0081642,0.0016741,0.0059066,
2012-11-12,0000,-0,-0.0169528,-0.0177409,-0.0184556,-0.0002135,0.0001304,0.0008648,-0.0123613,0.0001232,-0.0093924,
2012-11-13,0000,-0,-0.0013404,0.0025378,0.0033102,-0.0070599,-0.0040014,-0.0097146,0.0055371,-0.0039210,0.0044989,
2012-11-14,0000,-0,-0.0009515,0.0016546,-0.0022271,-0.0130251,-0.0140466,-0.0152934,-0.0171955,-0.0141876,-0.0214545,
2012-11-15,0000,0,0.0013273,0.0006774,-0.0019313,-0.0034791,-0.0015961,-0.0134778,-0.0031491,-0.0015147,-0.0117354,
2012-11-16,0000,0,0.0061832,-0.0007953,-0.0001445,0.0056745,0.0048166,-0.0003933,0.0163202,0.0047945,0.0065665,
2012-11-19,0000,-0,-0.0040362,-0.0046643,0.0023412,0.0215838,0.0194752,0.0196618,0.0084962,0.0194257,0.0049007,
2012-11-20,0000,-0,-0.0046987,-0.0087113,-0.0080807,0.0002091,0.0006629,-0.0036760,0.0028810,0.0006990,0.0019620,
2012-11-26,0000,0,0.0013049,0.0028882,0.0030726,0.0033358,-0.0020337,0.0039662,0.0045519,-0.0020337,0.0023542,
2012-11-27,0000,0,0.0067627,0.0022206,0.0006362,-0.0030292,-0.0052540,-0.0022174,-0.0076354,-0.0053762,-0.0059613,
2012-11-28,0000,0,0.0066684,0.0046138,0.0091450,0.0080186,0.0077947,0.0107536,0.0177646,0.0079364,0.0203728,
2012-11-29,0000,0,0.0083849,0.0080605,0.0101080,0.0067230,0.0042516,0.0026679,0.0026018,0.0042304,-0.0001600,
2012-11-30,0000,-0,-0.0013920,0.0022711,0.0025974,-0.0005946,0.0001624,-0.0012822,0.0052687,0.0002754,0.0048305,
2012-12-03,0000,0,0.0004646,0.0037982,0.0001408,-0.0026780,-0.0047678,-0.0048585,-0.0095886,-0.0048813,-0.0098906,
2012-12-04,0000,0,0.0111396,0.0095986,0.0062844,-0.0018387,-0.0017128,0.0066395,-0.0024188,-0.0017128,0.0041906,
2012-12-05,0000,-0,-0.0027120,-0.0049467,-0.0033831,-0.0077311,0.0015824,-0.0015222,-0.0084940,0.0016886,0.0012796,
2012-12-06,0000,0,0.0023686,0.0002630,0.0024862,0.0052086,0.0032958,0.0110134,0.0105678,0.0031967,0.0106027,
2012-12-07,0000,-0,-0.0049062,-0.0064249,-0.0043051,-0.0037709,0.0029124,0.0021873,-0.0089130,0.0029054,-0.0006070,
2012-12-10,0000,0,0.0042985,-0.0009601,0.0005503,0.0029863,0.0003384,0.0062070,0.0107273,0.0003384,0.0122517,
2012-12-11,0000,0,0.0077512,0.0047190,0.0099477,0.0116931,0.0065063,0.0184319,0.0093938,0.0065063,0.0177694,
2012-12-12,0000,0,0.0011900,0.0055949,0.0086244,-0.0028170,0.0004480,-0.0032496,-0.0086774,0.0004480,-0.0107137,
2012-12-13,0000,-0,-0.0075552,-0.0031317,-0.0075752,-0.0072356,-0.0063616,-0.0106081,-0.0103730,-0.0063616,-0.0101691,
2012-12-14,0000,-0,-0.0058633,-0.0044147,-0.0088439,-0.0070103,-0.0041526,-0.0069286,-0.0004873,-0.0041810,-0.0027524,
2012-12-17,0000,0,0.0066274,0.0030679,0.0016301,0.0130439,0.0117313,0.0041556,0.0150025,0.0118353,0.0067177,
2012-12-18,0000,-0,-0.0032696,0.0008258,0.0043934,0.0143819,0.0113562,0.0157179,0.0124909,0.0112801,0.0159877,
2012-12-19,0000,-0,-0.0070543,-0.0066711,-0.0107972,-0.0033406,-0.0076473,0.0019000,-0.0028620,-0.0076473,-0.0008462,
2012-12-20,0000,-0,-0.0073035,-0.0096597,-0.0100440,0.0019768,0.0054582,0.0000513,-0.0172414,0.0054445,-0.0226575,
2012-12-27,0000,0,0.0048048,-0.0001779,0.0066355,-0.0014234,-0.0012199,-0.0038467,-0.0083470,-0.0012199,-0.0105084,
2012-12-28,0000,0,0.0112811,0.0052923,0.0102478,-0.0086477,-0.0111735,-0.0071112,0.0408271,0.0056725,0.0405581,
2013-01-02,0000,-0,-0.0010322,0.0013398,0.0073525,0.0488230,0.0410210,0.0571886,0.0055204,0.0247740,0.0105552,
2013-01-03,0000,-0,-0.0027215,-0.0015732,-0.0039521,-0.0037703,-0.0020899,-0.0055089,-0.0024541,-0.0020899,0.0022370,
2013-01-04,0000,-0,-0.0077523,-0.0054106,-0.0065634,0.0003514,0.0048416,0.0003520,-0.0037907,0.0048416,-0.0054080,
2013-01-07,0000,-0,-0.0013810,-0.0019957,-0.0043294,-0.0009197,-0.0031329,-0.0048006,0.0029983,-0.0031329,-0.0007840,
2013-01-08,0000,0,0.0070145,0.0015817,0.0021942,-0.0022640,-0.0032529,-0.0112939,0.0003839,-0.0032529,-0.0052116,
2013-01-09,0000,0,0.0079798,0.0039249,0.0093450,0.0045077,0.0026488,0.0103927,0.0083151,0.0026488,0.0153203,
2013-01-10,0000,-0,-0.0061431,-0.0031231,0.0009605,0.0051093,0.0075401,0.0131260,-0.0011274,0.0075401,0.0031940,
2013-01-11,0000,0,0.0035572,0.0036158,0.0006161,0.0012413,-0.0000476,0.0052872,-0.0027203,-0.0000476,0.0017685,
2013-01-14,0000,-0,-0.0073937,-0.0075325,-0.0075917,-0.0026111,-0.0009315,-0.0024136,-0.0040599,-0.0009383,-0.0034995,
2013-01-15,0000,-0,-0.0022611,-0.0085268,-0.0083878,-0.0021602,0.0011275,-0.0050516,0.0031054,0.0011275,-0.0008256,
2013-01-16,0000,-0,-0.0066634,-0.0173213,-0.0110009,0.0021684,0.0001969,0.0113485,0.0063153,0.0002037,0.0137429,
2013-01-17,0000,0,0.0036348,0.0046024,0.0150306,0.0058865,0.0056113,0.0195622,-0.0008248,0.0056180,0.0106913,
2013-01-23,0000,-0,-0.0028316,-0.0027352,-0.0062617,0.0033263,0.0015052,0.0103412,-0.0096459,0.0015052,-0.0065487,
2013-01-24,0000,-0,-0.0012465,-0.0029547,-0.0030511,-0.0074400,0.0000067,-0.0088729,0.0047697,0.0000067,0.0086000,
2013-01-25,0000,0,0.0075515,0.0037591,0.0054558,0.0061371,0.0054160,0.0125168,0.0036546,0.0054160,0.0078117,
2013-01-28,0000,0,0.0113367,0.0074148,0.0111933,0.0014552,-0.0018531,0.0017301,-0.0008096,-0.0018531,-0.0042483,
2013-01-29,0000,-0,-0.0000102,0.0000038,0.0039551,-0.0002029,0.0050801,-0.0069686,0.0024735,0.0050801,-0.0023954,
2013-01-30,0000,0,0.0026586,0.0021847,0.0021707,-0.0036120,-0.0039149,0.0019802,-0.0053364,-0.0039149,0.0039525,
2013-01-31,0000,0,0.0036802,0.0002826,0.0007574,-0.0000573,-0.0025699,-0.0033194,0.0070409,-0.0025699,0.0019483,
2013-02-01,0000,0,0.0017615,0.0050990,0.0084802,0.0116291,0.0099526,0.0185947,-0.0003859,0.0099526,0.0043348,
2013-02-04,0000,0,0.0036075,-0.0012337,-0.0045924,-0.0153074,-0.0116734,-0.0153798,-0.0066287,-0.0116734,-0.0025210,
2013-02-05,0000,0,0.0094279,-0.0023537,0.0024928,0.0127413,0.0103091,0.0154746,0.0058492,0.0103091,0.0030877,
2013-02-20,0000,-0,-0.0091395,-0.0079246,-0.0090029,-0.0155416,-0.0125599,-0.0228565,-0.0181021,-0.0125599,-0.0269669,
2013-02-21,0000,0,0.0039190,-0.0000201,-0.0012255,-0.0105126,-0.0063431,-0.0184496,-0.0018386,-0.0063431,-0.0046143,
2013-02-26,0000,0,0.0040024,0.0015130,0.0021626,0.0042816,0.0060724,0.0076925,0.0011151,0.0060724,0.0008336,
2013-02-27,0000,0,0.0060882,0.0058898,0.0083682,0.0103122,0.0125660,0.0154059,0.0043963,0.0117120,0.0087589,
2013-03-01,0000,-0,-0.0070514,-0.0125684,-0.0123663,0.0023598,0.0014557,-0.0032228,0.0050388,0.0023185,0.0017440,
2013-03-04,0000,0,0.0059901,0.0028074,0.0082406,0.0038623,0.0045896,-0.0025471,0.0127860,0.0045896,0.0089457,
2013-03-05,0000,-0,-0.0009068,-0.0009824,0.0022125,0.0130578,0.0094753,0.0193807,0.0101846,0.0094753,0.0135023,
2013-03-06,0000,0,0.0037715,0.0012072,0.0012826,-0.0005493,0.0010834,0.0013165,-0.0027322,0.0010834,0.0012887,
2013-03-07,0000,0,0.0050961,0.0042594,0.0068159,0.0030104,0.0018132,0.0039569,0.0065776,0.0018132,0.0033028,
2013-03-08,0000,0,0.0021296,0.0020949,0.0029333,0.0037850,0.0044611,0.0013325,-0.0025048,0.0044419,-0.0048630,
2013-03-11,0000,-0,-0.0025066,-0.0055399,-0.0055049,0.0026131,0.0032386,0.0013537,0.0021912,0.0032579,0.0022306,
2013-03-12,0000,-0,-0.0020594,-0.0029254,0.0001001,-0.0032538,-0.0024090,0.0041584,-0.0005581,-0.0024090,0.0061706,
2013-03-13,0000,-0,-0.0015958,-0.0063709,-0.0055019,0.0008628,0.0013123,0.0033475,0.0030618,0.0013123,0.0087894,
2013-03-14,0000,-0,-0.0130574,-0.0078436,-0.0030615,0.0042376,0.0055718,0.0054130,0.0022880,0.0055591,0.0001585,
2013-03-15,0000,-0,-0.0055103,-0.0096462,-0.0148694,-0.0030347,-0.0016211,-0.0169285,-0.0139161,-0.0016083,-0.0290409,
2013-03-18,0000,-0,-0.0011155,-0.0006379,0.0034611,-0.0035458,-0.0055409,-0.0135157,0.0095451,-0.0055409,0.0015824,
2013-03-19,0000,-0,-0.0007383,-0.0047063,-0.0051859,-0.0026292,-0.0024284,-0.0038900,0.0016021,-0.0024284,0.0013479,
2013-03-20,0000,-0,-0.0022313,-0.0021903,0.0017678,0.0077101,0.0066529,0.0122219,-0.0073540,0.0066529,-0.0035917,
2013-03-21,0000,0,0.0064941,-0.0019625,-0.0020035,-0.0098026,-0.0083517,-0.0158965,0.0022038,-0.0082864,0.0012346,
2013-03-22,0000,0,0.0014123,-0.0008223,0.0076246,0.0069029,0.0071232,0.0112305,0.0063117,0.0070589,0.0052599,
2013-03-25,0000,-0,-0.0001207,-0.0022071,0.0000305,-0.0029982,-0.0033512,-0.0021204,-0.0018154,-0.0033512,-0.0008813,
2013-03-26,0000,0,0.0041691,0.0027071,0.0047833,0.0052821,0.0077249,0.0090055,-0.0059398,0.0077122,-0.0041452,
2013-03-27,0000,-0,-0.0001531,-0.0049359,-0.0034626,0.0012406,-0.0005887,0.0010611,0.0081539,-0.0005695,0.0096404,
2013-04-02,0000,-0,-0.0150551,-0.0008524,0.0036727,0.0048205,0.0051457,-0.0084628,0.0014828,0.0051457,-0.0108353,
2013-04-03,0000,-0,-0.0083176,-0.0101164,-0.0244506,-0.0112658,-0.0106585,-0.0202015,-0.0156619,-0.0109383,-0.0126902,
2013-04-08,0000,0,0.0008144,-0.0049272,-0.0031377,0.0011327,0.0060010,0.0197091,0.0070159,0.0063015,0.0135072,
2013-04-09,0000,0,0.0020068,-0.0025991,0.0031292,0.0048211,0.0035318,0.0092727,0.0050061,0.0035063,0.0092787,
2013-04-10,0000,0,0.0092277,0.0088318,0.0133851,0.0180120,0.0120423,0.0210363,0.0132327,0.0120423,0.0121370,
2013-04-11,0000,-0,-0.0058603,-0.0050488,-0.0046474,0.0008818,0.0035397,-0.0039253,0.0008504,0.0034959,-0.0011298,
2013-04-12,0000,-0,-0.0161762,-0.0066709,-0.0074837,-0.0015812,-0.0028448,-0.0046122,-0.0045186,-0.0028071,-0.0068482,
2013-04-15,0000,0,0.0168609,0.0141186,0.0048096,-0.0243930,-0.0235061,-0.0259304,-0.0118955,-0.0234997,-0.0116246,
2013-04-16,0000,-0,-0.0053113,-0.0017595,0.0010270,0.0147459,0.0141054,0.0212574,-0.0008652,0.0141054,0.0009385,
2013-04-17,0000,0,0.0111096,0.0012668,-0.0022743,-0.0187102,-0.0145360,-0.0339998,-0.0074745,-0.0145229,-0.0121106,
2013-04-18,0000,0,0.0134402,0.0078050,0.0175833,-0.0120991,-0.0067462,-0.0091089,-0.0135423,-0.0067592,-0.0187730,
2013-04-19,0000,-0,-0.0025365,-0.0007177,0.0049659,0.0123828,0.0087703,0.0074106,0.0149437,0.0087703,0.0102244,
2013-04-22,0000,0,0.0026926,-0.0016556,-0.0034761,0.0085015,0.0046400,0.0104421,0.0108829,0.0046400,0.0181728,
2013-04-23,0000,0,0.0047384,0.0057716,0.0100876,0.0109441,0.0103118,0.0205481,0.0028845,0.0103118,0.0123526,
2013-04-24,0000,0,0.0023760,0.0007941,-0.0002443,0.0000979,0.0000063,0.0124871,0.0053692,0.0000950,0.0126095,
2013-04-25,0000,0,0.0011487,-0.0015470,0.0000386,0.0061824,0.0040185,0.0098414,0.0012941,0.0039302,-0.0019986,
2013-04-26,0000,0,0.0027536,-0.0017398,0.0009564,-0.0032721,-0.0018455,-0.0107744,0.0018965,-0.0017822,0.0031373,
2013-04-29,0000,0,0.0056106,0.0034274,0.0078975,0.0083943,0.0071347,0.0125000,0.0053627,0.0070533,0.0079964,
2013-04-30,0000,0,0.0056488,0.0021012,0.0042874,0.0065399,0.0024788,0.0080115,-0.0005747,-0.0068298,0.0005903,
2013-05-02,0000,0,0.0037821,-0.0027634,0.0008015,0.0035413,0.0000125,0.0056613,0.0193569,0.0092827,0.0218955,
2013-05-03,0000,-0,-0.0013329,-0.0023785,0.0041645,0.0112501,0.0104248,0.0089373,0.0032285,0.0104063,0.0031655,
2013-05-06,0000,0,0.0000440,-0.0017787,-0.0007338,0.0042264,0.0019042,0.0056233,0.0048575,0.0019474,0.0052189,
2013-05-07,0000,0,0.0164089,0.0107837,0.0125836,0.0010775,0.0052031,0.0003307,-0.0011635,0.0051662,-0.0027159,
2013-05-08,0000,-0,-0.0036201,-0.0034372,0.0022689,0.0048751,0.0041220,0.0127321,0.0041215,0.0041282,0.0124509,
2013-05-09,0000,0,0.0001291,-0.0004976,-0.0006799,-0.0012026,-0.0037008,0.0051532,0.0017278,-0.0036885,0.0093963,
2013-05-10,0000,-0,-0.0016018,-0.0045015,-0.0038723,0.0079760,0.0043031,0.0087780,0.0042834,0.0033147,0.0017035,
2013-05-13,0000,-0,-0.0009801,-0.0024698,0.0004241,0.0006427,0.0000428,-0.0101023,0.0029625,0.0010099,-0.0051369,
