date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-IXICOpen,GSPCClose-GSPCOpen,SOXClose-SOXOpen
2005-01-05,0000,0,0.0003439,-0.0011033,-0.0010448,-0.0055756,-0.0036410,-0.0111565,
2005-01-06,0000,-0,-0.0068335,-0.0092301,-0.0077712,-0.0040718,0.0034936,-0.0054956,
2005-01-07,0000,-0,-0.0003446,-0.0012233,0.0011543,-0.0054294,-0.0014332,0.0118265,
2005-01-10,0000,0,0.0016499,0.0046171,0.0054906,0.0044920,0.0034110,-0.0030769,
2005-01-11,0000,-0,-0.0098546,-0.0134069,-0.0164277,-0.0045441,-0.0061370,-0.0249880,
2005-01-12,0000,-0,-0.0116707,-0.0078272,-0.0042945,0.0013524,0.0039656,0.0102531,
2005-01-13,0000,0,0.0208072,0.0098174,0.0060412,-0.0110984,-0.0087053,-0.0141858,
2005-01-14,0000,0,0.0014185,-0.0017409,0.0093772,0.0040423,0.0059687,0.0171653,
2005-01-18,0000,-0,-0.0200337,-0.0097093,-0.0064831,0.0114813,0.0095821,0.0087074,
2005-01-19,0000,0,0.0070832,0.0089027,-0.0012313,-0.0155045,-0.0095811,-0.0218653,
2005-01-20,0000,-0,-0.0029728,-0.0048556,-0.0067004,-0.0051323,-0.0078441,-0.0073960,
2005-01-21,0000,-0,-0.0174816,-0.0153184,-0.0134160,-0.0092810,-0.0064562,-0.0137812,
2005-01-24,0000,0,0.0096759,0.0040707,0.0019489,-0.0156469,-0.0035403,-0.0174655,
2005-01-25,0000,0,0.0057700,0.0034085,0.0090174,-0.0010545,0.0039883,0.0166979,
2005-01-26,0000,-0,-0.0006227,-0.0011074,0.0012648,0.0055716,0.0048208,0.0244463,
2005-01-27,0000,0,0.0101113,0.0058402,0.0063215,0.0021396,0.0004087,0.0090420,
2005-01-28,0000,0,0.0183650,0.0148359,0.0190683,-0.0082080,-0.0027233,-0.0105392,
2005-01-31,0000,0,0.0000914,-0.0057243,-0.0021215,0.0043347,0.0083893,0.0111397,
2005-02-01,0000,0,0.0020916,0.0003921,0.0061724,0.0026248,0.0068437,0.0110170,
2005-02-02,0000,0,0.0165375,0.0009379,0.0026365,0.0004819,0.0031680,-0.0064805,
2005-02-03,0000,-0,-0.0013639,-0.0029317,0.0127282,-0.0037908,-0.0027734,-0.0128026,
2005-02-14,0000,0,0.0020474,0.0000686,0.0016317,0.0029574,0.0006964,0.0016047,
2005-02-15,0000,-0,-0.0026003,0.0014585,0.0034345,0.0026661,0.0032889,0.0068755,
2005-02-16,0000,-0,-0.0076032,-0.0076513,-0.0117471,0.0023809,0.0001818,-0.0085184,
2005-02-17,0000,0,0.0118964,0.0070281,0.0070755,-0.0132584,-0.0079867,-0.0133789,
2005-02-18,0000,0,0.0016213,-0.0004526,0.0044524,-0.0031720,0.0006991,-0.0047927,
2005-02-22,0000,0,0.0067362,0.0064004,0.0023442,-0.0078116,-0.0147193,-0.0045562,
2005-02-23,0000,0,0.0115653,0.0007751,0.0011129,-0.0040862,0.0055761,-0.0041743,
2005-02-24,0000,0,0.0051675,0.0020281,0.0128048,0.0113418,0.0078320,0.0233329,
2005-02-25,0000,0,0.0063981,0.0051552,0.0082848,0.0072189,0.0092210,0.0215236,
2005-03-01,0000,-0,-0.0076869,-0.0067901,-0.0055323,0.0066530,0.0056262,0.0219662,
2005-03-02,0000,-0,-0.0045692,-0.0027941,-0.0036873,0.0034825,-0.0002727,-0.0159996,
2005-03-03,0000,0,0.0053049,0.0003552,-0.0014144,-0.0072532,0.0003222,-0.0128677,
2005-03-04,0000,0,0.0041820,-0.0006302,0.0043244,-0.0002608,0.0095326,-0.0023997,
2005-03-07,0000,-0,-0.0141185,-0.0125119,-0.0076425,0.0078030,0.0026034,0.0184808,
2005-03-08,0000,0,0.0071361,0.0080022,0.0064282,-0.0065395,-0.0048219,-0.0126539,
2005-03-09,0000,0,0.0028735,-0.0024756,-0.0033508,-0.0046379,-0.0102899,-0.0025557,
2005-03-10,0000,-0,-0.0071047,-0.0034686,0.0018858,-0.0026072,0.0018524,0.0139173,
2005-03-11,0000,-0,-0.0042791,-0.0042758,-0.0079149,-0.0107563,-0.0076412,-0.0294008,
2005-03-14,0000,-0,-0.0170497,-0.0151745,-0.0151778,0.0036079,0.0055932,0.0055084,
2005-03-15,0000,-0,-0.0050649,0.0033035,0.0014624,-0.0109043,-0.0075809,-0.0216803,
2005-03-16,0000,0,0.0028861,0.0017688,-0.0066125,-0.0062210,-0.0081477,-0.0100739,
2005-03-17,0000,0,0.0027856,0.0007809,0.0018994,-0.0002430,0.0017980,0.0021302,
2005-03-18,0000,0,0.0002971,0.0004720,0.0024773,-0.0052894,-0.0004707,-0.0088620,
2005-03-21,0000,-0,-0.0087489,-0.0064980,-0.0066741,-0.0003238,-0.0049587,-0.0022012,
2005-03-22,0000,0,0.0040433,0.0023474,0.0001163,-0.0092392,-0.0103012,-0.0082909,
2005-03-23,0000,-0,-0.0018193,-0.0047892,-0.0030812,0.0023766,0.0006993,0.0106542,
2005-03-24,0000,0,0.0119898,0.0077680,0.0107008,-0.0032244,-0.0009476,0.0024526,
2005-03-28,0000,-0,-0.0160921,-0.0125024,-0.0146782,-0.0031317,0.0024355,-0.0015403,
2005-03-29,0000,0,0.0109376,0.0029876,-0.0005472,-0.0083034,-0.0076543,-0.0131412,
2005-03-30,0000,0,0.0008052,0.0000017,0.0079755,0.0127638,0.0135855,0.0218510,
2005-03-31,0000,0,0.0004972,0.0029923,0.0037935,-0.0032412,-0.0006946,-0.0071704,
2005-04-01,0000,0,0.0019236,0.0010349,-0.0014651,-0.0122329,-0.0065392,-0.0160984,
2005-04-04,0000,0,0.0011141,-0.0019623,-0.0010709,0.0036463,0.0028313,-0.0042988,
2005-04-06,0000,-0,-0.0049414,-0.0100892,-0.0069879,-0.0025561,0.0022634,0.0019714,
2005-04-07,0000,0,0.0031521,0.0036055,0.0086835,0.0095007,0.0059355,0.0193331,
2005-04-08,0000,-0,-0.0078029,-0.0070090,-0.0074673,-0.0095381,-0.0084152,-0.0048447,
2005-04-11,0000,0,0.0049596,0.0031999,0.0024141,-0.0060438,0.0000085,-0.0080752,
2005-04-12,0000,-0,-0.0063099,-0.0010687,0.0006986,0.0085120,0.0055146,-0.0011376,
2005-04-13,0000,-0,-0.0034711,0.0016464,-0.0035806,-0.0132143,-0.0119016,-0.0270445,
2005-04-14,0000,-0,-0.0234846,-0.0098211,-0.0149974,-0.0141110,-0.0101028,-0.0162998,
2005-04-15,0000,-0,-0.0126879,-0.0165525,-0.0303071,-0.0130021,-0.0170048,-0.0341574,
2005-04-18,0000,0,0.0108417,0.0019797,0.0057738,0.0033927,0.0029320,0.0078528,
2005-04-19,0000,-0,-0.0421245,-0.0187669,-0.0097207,0.0049370,0.0058988,0.0147239,
2005-04-20,0000,0,0.0367080,0.0273646,0.0050647,-0.0161358,-0.0134330,-0.0251582,
2005-04-21,0000,-0,-0.0042150,-0.0052896,0.0043674,0.0155727,0.0193543,0.0236117,
2005-04-22,0000,0,0.0035557,0.0008805,0.0019485,-0.0110703,-0.0067962,-0.0134583,
2005-04-25,0000,0,0.0056693,0.0054227,0.0080858,0.0044905,0.0085879,0.0042408,
2005-04-26,0000,-0,-0.0054439,-0.0049184,-0.0046692,-0.0084620,-0.0089162,-0.0070506,
2005-04-27,0000,0,0.0060392,0.0114716,0.0109546,0.0057034,0.0040125,-0.0016248,
2005-04-28,0000,0,0.0059537,0.0013286,-0.0041595,-0.0093741,-0.0115113,-0.0070771,
2005-04-29,0000,-0,-0.0029857,-0.0046268,0.0000258,0.0020867,0.0117820,0.0060677,
2005-05-03,0000,0,0.0040605,-0.0041456,-0.0025053,0.0042885,-0.0008526,-0.0001818,
2005-05-04,0000,0,0.0135771,0.0128216,0.0208891,0.0124552,0.0123166,0.0226178,
2005-05-05,0000,0,0.0043438,0.0060188,0.0067795,0.0007238,-0.0025754,0.0002282,
2005-05-06,0000,0,0.0025865,0.0014966,-0.0001860,-0.0026991,-0.0010928,0.0052165,
2005-05-09,0000,-0,-0.0123121,-0.0039615,-0.0028656,0.0060263,0.0063537,0.0049430,
2005-05-10,0000,0,0.0029182,0.0027733,-0.0055213,-0.0027054,-0.0108213,-0.0094567,
2005-05-11,0000,0,0.0022827,0.0027988,0.0029438,0.0027846,0.0041755,0.0034102,
2005-05-12,0000,0,0.0101430,0.0083508,0.0078375,-0.0035236,-0.0101349,0.0027706,
2005-05-13,0000,-0,-0.0089236,-0.0112101,-0.0093826,-0.0007588,-0.0046012,0.0274600,
2005-05-16,0000,-0,-0.0064785,-0.0076858,-0.0054072,0.0090502,0.0099855,0.0070054,
2005-05-17,0000,0,0.0105334,-0.0017400,-0.0005398,0.0089764,0.0069092,0.0083221,
2005-05-18,0000,0,0.0038750,0.0011406,0.0133786,0.0108438,0.0099194,0.0101697,
2005-05-19,0000,-0,-0.0056809,-0.0054428,-0.0026903,0.0051357,0.0046344,0.0031422,
2005-05-20,0000,-0,-0.0109410,-0.0115250,-0.0117646,0.0028293,-0.0015135,0.0120876,
2005-05-23,0000,0,0.0055289,0.0034269,0.0040023,0.0053291,0.0038363,-0.0034681,
2005-05-24,0000,-0,-0.0031475,-0.0056143,-0.0034932,0.0045304,0.0001759,0.0205144,
2005-05-25,0000,0,0.0106262,0.0061302,0.0085682,-0.0027608,-0.0034117,-0.0109000,
2005-05-26,0000,0,0.0050826,0.0041959,0.0087006,0.0063971,0.0063543,0.0130074,
2005-05-27,0000,0,0.0003351,0.0021017,0.0029903,0.0034687,0.0009677,-0.0066910,
2005-05-31,0000,0,0.0010568,-0.0051795,-0.0066883,-0.0027560,-0.0061099,-0.0037067,
2005-06-01,0000,0,0.0088870,0.0050633,0.0112361,0.0098809,0.0089168,0.0074055,
2005-06-02,0000,0,0.0076146,0.0073953,0.0112100,0.0076795,0.0016773,0.0183153,
2005-06-03,0000,0,0.0056882,0.0046061,0.0048260,-0.0109828,-0.0069146,-0.0124810,
2005-06-06,0000,-0,-0.0037426,-0.0062989,-0.0052049,0.0016380,0.0012442,-0.0046498,
2005-06-07,0000,0,0.0082675,0.0065437,0.0090674,-0.0057567,-0.0002088,-0.0112509,
2005-06-08,0000,0,0.0025420,-0.0043037,-0.0025610,-0.0063247,-0.0021680,0.0056476,
2005-06-09,0000,0,0.0010977,0.0006863,0.0074980,0.0083441,0.0052126,0.0185637,
2005-06-10,0000,0,0.0079525,0.0058016,0.0062108,-0.0064227,-0.0023537,-0.0174347,
2005-06-13,0000,-0,-0.0039808,-0.0062523,-0.0040752,0.0043500,0.0022568,-0.0007901,
2005-06-14,0000,0,0.0124715,0.0051663,0.0074119,0.0004833,0.0025666,-0.0107835,
2005-06-15,0000,0,0.0009343,-0.0025372,0.0048246,-0.0008723,0.0022129,0.0026449,
2005-06-16,0000,0,0.0011772,-0.0016970,0.0017717,0.0061652,0.0036417,0.0045653,
2005-06-17,0000,-0,-0.0011643,-0.0023472,0.0005288,-0.0039328,0.0049550,0.0002323,
2005-06-20,0000,-0,-0.0019740,-0.0041204,-0.0029354,0.0033906,-0.0007072,-0.0038291,
2005-06-21,0000,0,0.0142089,0.0103683,0.0124838,0.0016451,-0.0020517,0.0073720,
2005-06-22,0000,-0,-0.0050167,-0.0013712,0.0025150,-0.0023996,0.0002224,0.0047500,
2005-06-23,0000,-0,-0.0068378,-0.0015850,-0.0052313,-0.0112283,-0.0109517,0.0031706,
2005-06-24,0000,-0,-0.0006266,-0.0007330,-0.0059813,-0.0083087,-0.0076873,-0.0191803,
2005-06-27,0000,0,0.0104362,0.0020865,0.0021926,-0.0024936,-0.0007391,-0.0131476,
2005-06-28,0000,-0,-0.0145554,-0.0222236,-0.0136705,0.0087541,0.0090548,0.0080905,
2005-06-29,0000,-0,-0.0061970,-0.0058972,0.0016485,-0.0026826,-0.0014335,-0.0092793,
2005-06-30,0000,0,0.0047132,0.0051115,0.0048149,-0.0073361,-0.0071517,-0.0054883,
2005-07-01,0000,0,0.0000239,0.0002504,-0.0001499,-0.0017498,0.0026037,-0.0001431,
2005-07-05,0000,-0,-0.0047962,-0.0043780,-0.0016056,0.0128202,0.0087553,0.0154038,
2005-07-06,0000,-0,-0.0031727,-0.0011042,-0.0015211,-0.0039881,-0.0084105,0.0105733,
2005-07-07,0000,0,0.0088899,0.0002596,-0.0018060,0.0120203,0.0024460,0.0047697,
2005-07-08,0000,0,0.0129546,0.0068997,0.0154726,0.0165556,0.0115442,0.0243478,
2005-07-11,0000,0,0.0036317,0.0033513,0.0094279,0.0091082,0.0062160,0.0192205,
2005-07-12,0000,0,0.0066343,0.0025858,0.0028665,0.0049647,0.0022664,0.0100417,
2005-07-13,0000,0,0.0039450,0.0023791,0.0064284,0.0007043,0.0008829,0.0038197,
2005-07-14,0000,-0,-0.0038618,-0.0027845,-0.0012105,-0.0017373,0.0026172,0.0104757,
2005-07-15,0000,0,0.0053602,0.0019684,0.0008961,0.0018917,0.0011564,-0.0015098,
2005-07-19,0000,-0,-0.0147175,-0.0022432,0.0011629,0.0075511,0.0066865,0.0158080,
2005-07-20,0000,0,0.0106084,0.0076931,-0.0046575,0.0135248,0.0047361,0.0235563,
2005-07-21,0000,-0,-0.0010021,-0.0050370,-0.0020844,-0.0060452,-0.0066501,-0.0166119,
2005-07-22,0000,0,0.0015227,0.0021805,0.0061865,0.0016516,0.0053823,0.0030514,
2005-07-25,0000,-0,-0.0082039,-0.0078635,-0.0085279,-0.0056767,-0.0037835,-0.0058242,
2005-07-26,0000,-0,-0.0025394,-0.0058098,-0.0061496,0.0024770,0.0017301,0.0090558,
2005-07-27,0000,0,0.0096216,0.0043525,0.0075898,0.0034260,0.0045521,-0.0063306,
2005-07-28,0000,-0,-0.0140634,-0.0154595,-0.0100856,0.0046169,0.0055720,0.0010542,
2005-07-29,0000,0,0.0037403,-0.0020197,-0.0006420,-0.0048699,-0.0077298,0.0011382,
2005-08-01,0000,0,0.0073971,-0.0001356,0.0056136,0.0017719,0.0009471,-0.0010540,
2005-08-02,0000,0,0.0138762,0.0098969,0.0173540,0.0091788,0.0070492,0.0163513,
2005-08-03,0000,-0,-0.0127468,-0.0055243,-0.0014831,0.0025803,0.0007389,-0.0014454,
2005-08-04,0000,-0,-0.0039908,-0.0031363,-0.0103416,-0.0077624,-0.0074280,-0.0243577,
2005-08-08,0000,0,0.0053457,0.0008464,-0.0000047,-0.0085936,-0.0026898,-0.0118705,
2005-08-09,0000,-0,-0.0072674,-0.0081833,-0.0036433,0.0017248,0.0066998,0.0103709,
2005-08-10,0000,0,0.0041711,-0.0014023,-0.0004926,-0.0093891,-0.0018306,-0.0122813,
2005-08-11,0000,-0,-0.0069962,-0.0060417,-0.0004425,0.0074728,0.0070124,0.0076111,
2005-08-12,0000,-0,-0.0130946,-0.0159724,-0.0169364,-0.0009458,-0.0060306,-0.0110840,
2005-08-15,0000,-0,-0.0075273,-0.0032792,-0.0004373,0.0061512,0.0028123,0.0116513,
2005-08-16,0000,0,0.0057962,0.0041398,-0.0000769,-0.0111883,-0.0119163,-0.0199913,
2005-08-17,0000,-0,-0.0100140,-0.0076115,-0.0059354,0.0026991,0.0007376,0.0128838,
2005-08-18,0000,0,0.0007361,-0.0050967,-0.0074932,-0.0015542,-0.0010008,-0.0055498,
2005-08-19,0000,0,0.0026179,0.0018947,0.0076869,-0.0014891,0.0005657,0.0021416,
2005-08-22,0000,-0,-0.0059764,-0.0025778,-0.0018514,0.0002148,0.0016534,0.0084025,
2005-08-23,0000,-0,-0.0115983,-0.0076723,-0.0110882,-0.0023582,-0.0034002,-0.0013475,
2005-08-24,0000,0,0.0044643,0.0010148,-0.0028774,-0.0020010,-0.0065973,-0.0071341,
2005-08-25,0000,-0,-0.0022167,0.0009321,0.0043819,0.0014384,0.0022930,0.0060807,
2005-08-26,0000,-0,-0.0048309,-0.0112126,-0.0143997,-0.0057526,-0.0060576,-0.0068316,
2005-08-29,0000,-0,-0.0076135,-0.0092405,-0.0028713,0.0117933,0.0059227,0.0132483,
2005-08-30,0000,0,0.0065524,-0.0013906,0.0002238,-0.0005259,-0.0032026,-0.0025180,
2005-08-31,0000,0,0.0081932,0.0056147,0.0135022,0.0098881,0.0097678,0.0122850,
2005-09-02,0000,0,0.0015192,-0.0054388,-0.0028317,-0.0044137,-0.0029310,-0.0038295,
2005-09-06,0000,-0,-0.0017929,-0.0044568,0.0001628,0.0090223,0.0124616,0.0141139,
2005-09-07,0000,0,0.0007027,-0.0012342,0.0014212,0.0036325,0.0024022,0.0008027,
2005-09-08,0000,-0,-0.0010430,-0.0069847,-0.0050367,0.0001431,-0.0038078,0.0116330,
2005-09-09,0000,0,0.0024294,0.0015572,0.0074485,0.0030384,0.0079019,0.0066368,
2005-09-12,0000,-0,-0.0016883,-0.0002091,0.0006646,0.0029136,-0.0007416,-0.0022865,
2005-09-13,0000,-0,-0.0044876,-0.0018329,-0.0033145,-0.0028548,-0.0076105,0.0018457,
2005-09-14,0000,-0,-0.0085951,-0.0082021,-0.0108737,-0.0113012,-0.0032922,-0.0092029,
2005-09-15,0000,-0,-0.0059611,-0.0081161,-0.0085090,-0.0035412,0.0004643,-0.0102481,
2005-09-16,0000,-0,-0.0046842,-0.0014199,0.0007207,0.0030551,0.0076661,0.0027171,
2005-09-19,0000,0,0.0136331,0.0146380,0.0114260,-0.0056450,-0.0055970,-0.0134362,
2005-09-20,0000,-0,-0.0136075,-0.0052395,-0.0062647,-0.0084970,-0.0079257,-0.0040964,
2005-09-21,0000,-0,-0.0099802,-0.0075669,-0.0159543,-0.0109226,-0.0092051,-0.0179850,
2005-09-22,0000,0,0.0016589,-0.0054425,-0.0078508,0.0030273,0.0036390,-0.0021002,
2005-09-23,0000,-0,-0.0063779,-0.0063219,0.0007858,0.0054185,0.0005513,0.0072495,
2005-09-26,0000,0,0.0022295,0.0025534,0.0024979,-0.0030356,0.0002797,-0.0006050,
2005-09-27,0000,-0,-0.0017412,-0.0019793,-0.0023047,-0.0034161,0.0000247,-0.0124035,
2005-09-28,0000,0,0.0199551,0.0128453,0.0130799,-0.0032098,0.0010108,0.0038758,
2005-09-29,0000,0,0.0122990,0.0106266,0.0177524,0.0122594,0.0087889,0.0152243,
2005-09-30,0000,0,0.0020792,-0.0008246,0.0008671,0.0053539,0.0009196,0.0188505,
2005-10-03,0000,-0,-0.0008278,0.0000619,0.0029631,0.0012666,-0.0017201,0.0041622,
2005-10-04,0000,-0,-0.0069706,-0.0002689,-0.0011589,-0.0078996,-0.0100702,-0.0115241,
2005-10-05,0000,-0,-0.0005237,0.0002674,-0.0064306,-0.0171848,-0.0151121,-0.0147935,
2005-10-06,0000,0,0.0011299,-0.0015045,-0.0022970,-0.0099996,-0.0041125,-0.0174975,
2005-10-07,0000,-0,-0.0092235,-0.0051578,-0.0025138,-0.0003684,0.0036876,0.0059205,
2005-10-11,0000,-0,-0.0120685,-0.0091442,-0.0132261,-0.0112998,-0.0020762,-0.0179845,
2005-10-12,0000,0,0.0028311,-0.0016761,-0.0045788,-0.0088198,-0.0061052,-0.0017850,
2005-10-13,0000,0,0.0005309,-0.0030122,0.0015011,0.0065259,-0.0007138,0.0207246,
2005-10-14,0000,-0,-0.0233971,-0.0281415,-0.0245097,0.0050028,0.0082001,-0.0082225,
2005-10-17,0000,-0,-0.0111335,-0.0038571,0.0007752,0.0022992,0.0029661,0.0050594,
2005-10-18,0000,-0,-0.0122049,-0.0166258,-0.0239948,-0.0064786,-0.0101516,-0.0103346,
2005-10-19,0000,-0,-0.0071162,0.0050400,0.0093667,0.0203611,0.0147354,0.0061903,
2005-10-20,0000,0,0.0143561,0.0104796,-0.0016101,-0.0096368,-0.0152488,-0.0020236,
2005-10-21,0000,0,0.0061206,-0.0077047,-0.0037570,-0.0007828,0.0015175,-0.0012900,
2005-10-24,0000,-0,-0.0113296,-0.0131963,0.0007044,0.0124396,0.0165002,0.0100942,
2005-10-25,0000,-0,-0.0121185,-0.0054642,-0.0036118,-0.0000474,-0.0023735,-0.0076220,
2005-10-26,0000,-0,-0.0029114,-0.0003639,-0.0069844,-0.0018904,-0.0043311,-0.0051185,
2005-10-27,0000,0,0.0080839,-0.0024552,-0.0050080,-0.0155247,-0.0105861,-0.0280142,
2005-10-28,0000,0,0.0190290,0.0124005,0.0227833,0.0076703,0.0162799,0.0072493,
2005-10-31,0000,0,0.0049877,-0.0008347,0.0058826,0.0122294,0.0071250,0.0144462,
2005-11-01,0000,0,0.0126760,0.0064783,0.0122582,0.0019678,-0.0035335,-0.0083773,
2005-11-02,0000,0,0.0000085,-0.0084005,-0.0021099,0.0155575,0.0098785,0.0250895,
2005-11-03,0000,-0,-0.0003234,0.0007561,0.0090887,0.0013517,0.0042461,0.0008231,
2005-11-04,0000,-0,-0.0067253,-0.0076736,-0.0087622,0.0019959,0.0001639,-0.0010402,
2005-11-07,0000,-0,-0.0037543,-0.0027831,-0.0018394,0.0018318,0.0021835,-0.0039490,
2005-11-08,0000,0,0.0239357,0.0212843,0.0203364,-0.0001381,-0.0034630,0.0017908,
2005-11-09,0000,0,0.0105092,0.0001820,0.0028906,0.0021050,0.0016876,0.0151092,
2005-11-10,0000,0,0.0025337,0.0040146,0.0143023,0.0098603,0.0083756,0.0130670,
2005-11-11,0000,0,0.0010276,0.0028569,0.0013742,0.0019115,0.0030452,-0.0116014,
2005-11-14,0000,-0,-0.0084479,-0.0069212,-0.0087684,-0.0012904,-0.0007781,0.0054989,
2005-11-15,0000,0,0.0068414,0.0040670,0.0025570,-0.0057849,-0.0038649,-0.0067060,
2005-11-16,0000,0,0.0034483,-0.0070006,-0.0041954,-0.0006993,0.0017869,-0.0008444,
2005-11-17,0000,0,0.0076222,0.0037123,0.0140500,0.0112499,0.0093257,0.0113541,
2005-11-18,0000,-0,-0.0064070,-0.0044860,-0.0005440,-0.0023753,0.0043821,0.0106801,
2005-11-21,0000,0,0.0005595,-0.0053770,-0.0072997,0.0067137,0.0052437,0.0026746,
2005-11-22,0000,0,0.0045386,0.0046281,0.0105054,0.0081027,0.0050586,0.0112867,
2005-11-23,0000,0,0.0017494,-0.0018129,-0.0019028,0.0038098,0.0034608,-0.0051615,
2005-11-25,0000,0,0.0041757,0.0059254,0.0121924,0.0002563,0.0020816,0.0059017,
2005-11-28,0000,-0,-0.0032367,-0.0087026,-0.0104780,-0.0107977,-0.0085808,-0.0091277,
2005-11-29,0000,0,0.0037764,0.0049182,0.0103104,-0.0067138,0.0000159,-0.0126109,
2005-11-30,0000,0,0.0092719,-0.0026765,-0.0038270,0.0001433,-0.0064027,0.0076198,
2005-12-01,0000,0,0.0042128,-0.0040777,0.0078874,0.0098449,0.0120110,0.0243271,
2005-12-02,0000,0,0.0060641,0.0106328,0.0188019,0.0031671,0.0003241,0.0075951,
2005-12-05,0000,0,0.0068181,0.0049429,0.0003480,-0.0050628,-0.0023691,-0.0159142,
2005-12-06,0000,-0,-0.0095889,-0.0052121,-0.0033178,-0.0030963,0.0012740,0.0194289,
2005-12-07,0000,-0,-0.0051260,-0.0084635,-0.0128545,-0.0050089,-0.0050343,-0.0149125,
2005-12-08,0000,0,0.0004257,-0.0008908,0.0024216,-0.0037125,-0.0012183,-0.0242829,
2005-12-09,0000,-0,-0.0003780,-0.0010086,0.0003080,0.0041875,0.0028030,0.0173569,
2005-12-12,0000,0,0.0003571,-0.0014470,-0.0008161,-0.0013357,0.0008410,0.0059776,
2005-12-13,0000,-0,-0.0051455,-0.0059548,-0.0041425,0.0037086,0.0055230,0.0115544,
2005-12-14,0000,0,0.0084279,0.0028921,0.0036942,0.0002873,0.0041721,-0.0041336,
2005-12-15,0000,0,0.0145545,0.0090195,0.0145213,-0.0023976,-0.0014163,-0.0081263,
2005-12-16,0000,0,0.0065165,0.0070062,0.0125524,-0.0042620,-0.0028564,-0.0062388,
2005-12-19,0000,0,0.0021840,-0.0000638,-0.0005570,-0.0143517,-0.0058734,-0.0235379,
2005-12-20,0000,0,0.0090827,0.0045690,0.0068064,-0.0005130,-0.0002382,0.0040298,
2005-12-21,0000,-0,-0.0078628,-0.0131163,-0.0085224,0.0018506,0.0025103,-0.0009489,
2005-12-22,0000,0,0.0175184,0.0095169,0.0146531,0.0056533,0.0042031,0.0111276,
2005-12-23,0000,-0,-0.0040341,-0.0047286,0.0033880,0.0000044,0.0004256,0.0010166,
2005-12-27,0000,0,0.0086904,0.0048434,-0.0011020,-0.0117473,-0.0096455,-0.0135093,
2005-12-28,0000,0,0.0060882,0.0039252,0.0077758,-0.0006371,0.0012955,0.0021986,
2005-12-29,0000,-0,-0.0204766,-0.0063375,-0.0041522,-0.0051574,-0.0029894,-0.0093154,
2005-12-30,0000,0,0.0028705,0.0006886,-0.0133518,-0.0016823,-0.0049107,-0.0037123,
2006-01-03,0000,0,0.0017212,-0.0063297,0.0037286,0.0121271,0.0161649,0.0254700,
2006-01-04,0000,0,0.0129650,0.0059718,0.0139243,0.0072897,0.0036593,0.0071674,
2006-01-05,0000,-0,-0.0007879,-0.0093490,-0.0022480,0.0052440,0.0000157,0.0209620,
2006-01-06,0000,-0,-0.0000785,-0.0014387,0.0070554,0.0071174,0.0093119,0.0182266,
2006-01-09,0000,-0,-0.0073242,-0.0065838,-0.0052166,0.0053953,0.0036430,0.0066752,
2006-01-10,0000,0,0.0117485,0.0049615,0.0042296,0.0060767,-0.0003567,0.0054571,
2006-01-11,0000,-0,-0.0078118,-0.0084067,-0.0015285,0.0042679,0.0034462,0.0118000,
2006-01-12,0000,-0,-0.0072895,-0.0070679,-0.0064738,-0.0045237,-0.0063139,-0.0132633,
2006-01-13,0000,0,0.0105683,0.0064394,0.0062208,-0.0003021,0.0012038,-0.0037027,
2006-01-17,0000,-0,-0.0162801,-0.0187493,-0.0326393,0.0000565,-0.0035697,-0.0113996,
2006-01-18,0000,0,0.0086630,-0.0003716,0.0020530,0.0062027,-0.0039126,0.0127580,
2006-01-19,0000,-0,-0.0290892,-0.0131054,-0.0039558,0.0043965,0.0055329,0.0208326,
2006-01-20,0000,0,0.0050946,-0.0006127,-0.0163993,-0.0234284,-0.0186684,-0.0378485,
2006-01-23,0000,0,0.0126219,0.0051705,0.0108448,-0.0030421,0.0018436,0.0027738,
2006-01-24,0000,0,0.0138892,0.0048299,0.0122838,0.0040260,0.0023996,0.0086228,
2006-01-25,0000,-0,-0.0036295,0.0003655,0.0094653,-0.0064804,-0.0017238,0.0000959,
2006-02-03,0000,0,0.0185389,0.0225611,0.0186549,-0.0025855,-0.0053875,-0.0120657,
2006-02-06,0000,0,0.0030464,0.0041160,0.0000179,-0.0019125,0.0007826,0.0197541,
2006-02-07,0000,-0,-0.0024221,-0.0133995,-0.0144880,-0.0048910,-0.0081608,0.0016459,
2006-02-08,0000,-0,-0.0066623,-0.0100330,0.0009080,0.0029819,0.0085885,0.0059619,
2006-02-09,0000,-0,-0.0091535,-0.0087052,-0.0053390,-0.0079349,-0.0014797,-0.0035477,
2006-02-10,0000,-0,-0.0059070,-0.0045259,-0.0049723,0.0027013,0.0025020,-0.0115287,
2006-02-13,0000,0,0.0114196,0.0090262,0.0076637,-0.0054603,-0.0032704,-0.0130443,
2006-02-14,0000,0,0.0048519,-0.0046208,-0.0021944,0.0082355,0.0099331,0.0075681,
2006-02-15,0000,0,0.0092747,0.0033857,0.0127829,0.0076392,0.0034922,0.0035858,
2006-02-16,0000,-0,-0.0106891,-0.0074786,-0.0015254,0.0055565,0.0072748,0.0118509,
2006-02-17,0000,0,0.0082973,0.0050848,0.0019143,-0.0041054,-0.0016625,-0.0191442,
2006-02-21,0000,-0,-0.0170114,-0.0159447,-0.0154363,-0.0090854,-0.0032813,-0.0228345,
