date,code,oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),oneDayAfter(open),oneDay(close-open),oneDay(close-close),tc0-tot,tc0-tl1,ic0-ih1,gc0-gl1,gc0-gc1
2013-01-03,0000,-0,-0.0015732,-0.0039521,-1.0000000,-1.0000000,-1.0000000,0.0023696,0.0155139,-0.0038961,0.0227358,0.0390168,
2013-01-04,0000,-0,-0.0054106,-0.0065634,-1.0000000,-1.0000000,-1.0000000,0.0011453,-0.0011914,-0.0053262,0.0074601,0.0027617,
2013-01-07,0000,-0,-0.0019957,-0.0043294,-1.0000000,-1.0000000,-1.0000000,0.0023236,-0.0023172,-0.0031076,0.0019837,0.0017238,
2013-01-08,0000,0,0.0015817,0.0021942,1.0000000,1.0000000,1.0000000,-0.0006139,-0.0004934,-0.0034090,0.0003637,-0.0063960,
2013-01-09,0000,0,0.0039249,0.0093450,1.0000000,1.0000000,1.0000000,-0.0054712,0.0059003,0.0007792,0.0064202,-0.0005955,
2013-01-10,0000,-0,-0.0031231,0.0009605,-1.0000000,-1.0000000,1.0000000,-0.0040875,0.0138780,0.0033763,0.0101690,0.0101690,
2013-01-11,0000,0,0.0036158,0.0006161,1.0000000,1.0000000,1.0000000,0.0030016,0.0075533,-0.0006655,0.0074930,0.0074930,
2013-01-14,0000,-0,-0.0075325,-0.0075917,-1.0000000,-1.0000000,-1.0000000,0.0000588,0.0028477,-0.0029158,0.0021079,-0.0009791,
2013-01-15,0000,-0,-0.0085268,-0.0083878,-1.0000000,-1.0000000,-1.0000000,-0.0001378,0.0043400,-0.0040826,0.0045166,0.0001970,
2013-01-16,0000,-0,-0.0173213,-0.0110009,-1.0000000,-1.0000000,-1.0000000,-0.0062516,-0.0057088,0.0016840,0.0060232,0.0013242,
2013-01-17,0000,0,0.0046024,0.0150306,1.0000000,1.0000000,1.0000000,-0.0105873,-0.0110009,0.0036193,0.0090078,0.0058071,
2013-01-18,0000,0,-0.0000570,-0.0010291,1.0000000,-1.0000000,-1.0000000,0.0009712,0.0167596,-0.0029795,0.0089840,0.0089840,
2013-01-24,0000,-0,-0.0029547,-0.0030511,-1.0000000,-1.0000000,-1.0000000,0.0000962,-0.0044322,-0.0098007,0.0032914,0.0015119,
2013-01-25,0000,0,0.0037591,0.0054558,1.0000000,1.0000000,1.0000000,-0.0017061,0.0024711,-0.0012223,0.0089823,0.0054226,
2013-01-28,0000,0,0.0074148,0.0111933,1.0000000,1.0000000,1.0000000,-0.0038213,0.0100419,-0.0006024,0.0035729,0.0035729,
2013-01-29,0000,-0,0.0000038,0.0039551,-1.0000000,1.0000000,1.0000000,-0.0039669,0.0149103,-0.0025906,0.0076334,0.0032364,
2013-01-30,0000,0,0.0021847,0.0021707,1.0000000,1.0000000,1.0000000,0.0000140,0.0119214,-0.0046558,0.0025766,0.0011851,
2013-01-31,0000,0,0.0002826,0.0007574,1.0000000,1.0000000,1.0000000,-0.0004752,0.0057720,-0.0069793,-0.0013350,-0.0064949,
2013-02-01,0000,0,0.0050990,0.0084802,1.0000000,1.0000000,1.0000000,-0.0034101,0.0070100,0.0078387,0.0108448,0.0074083,
2013-02-04,0000,0,-0.0012337,-0.0045924,1.0000000,-1.0000000,-1.0000000,0.0033434,0.0115055,-0.0165976,-0.0016046,-0.0016046,
2013-02-05,0000,0,-0.0023537,0.0024928,1.0000000,-1.0000000,1.0000000,-0.0048587,0.0008432,0.0006148,0.0107656,-0.0012440,
2013-02-06,0000,-0,-0.0071958,0.0046428,-1.0000000,-1.0000000,1.0000000,-0.0118938,0.0054056,-0.0031687,0.0108523,0.0108523,
2013-02-21,0000,0,-0.0000201,-0.0012255,1.0000000,-1.0000000,-1.0000000,0.0012039,-0.0047377,-0.0261090,-0.0059837,-0.0189827,
2013-02-22,0000,0,0.0009691,0.0049043,1.0000000,1.0000000,1.0000000,-0.0039546,-0.0012255,0.0020969,0.0120810,0.0024083,
2013-02-27,0000,0,0.0058898,0.0083682,1.0000000,1.0000000,1.0000000,-0.0024994,0.0033869,0.0084402,0.0204355,0.0185621,
2013-03-01,0000,-0,-0.0125684,-0.0123663,-1.0000000,-1.0000000,-1.0000000,-0.0001996,0.0114682,-0.0025428,0.0153603,0.0140034,
2013-03-04,0000,0,0.0028074,0.0082406,1.0000000,1.0000000,1.0000000,-0.0054783,-0.0064037,0.0033092,0.0155521,0.0060386,
2013-03-05,0000,-0,-0.0009824,0.0022125,-1.0000000,-1.0000000,1.0000000,-0.0032019,0.0104870,0.0129833,0.0178596,0.0140214,
2013-03-06,0000,0,0.0012072,0.0012826,1.0000000,1.0000000,1.0000000,-0.0000755,0.0085204,-0.0015361,0.0105484,0.0105484,
2013-03-07,0000,0,0.0042594,0.0068159,1.0000000,1.0000000,1.0000000,-0.0025740,0.0029709,-0.0004177,0.0039825,0.0028946,
2013-03-08,0000,0,0.0020949,0.0029333,1.0000000,1.0000000,1.0000000,-0.0008409,0.0090791,0.0028573,0.0062662,0.0062662,
2013-03-11,0000,-0,-0.0055399,-0.0055049,-1.0000000,-1.0000000,-1.0000000,-0.0000348,0.0071802,0.0012819,0.0085335,0.0076853,
2013-03-12,0000,-0,-0.0029254,0.0001001,-1.0000000,-1.0000000,1.0000000,-0.0030258,-0.0008931,-0.0032538,0.0032979,0.0008374,
2013-03-13,0000,-0,-0.0063709,-0.0055019,-1.0000000,-1.0000000,-1.0000000,-0.0008642,0.0011156,-0.0014360,0.0040398,-0.0010936,
2013-03-14,0000,-0,-0.0078436,-0.0030615,-1.0000000,-1.0000000,-1.0000000,-0.0047675,-0.0013406,0.0022952,0.0095827,0.0068768,
2013-03-15,0000,-0,-0.0096462,-0.0148694,-1.0000000,-1.0000000,-1.0000000,0.0051466,-0.0023715,-0.0030347,0.0039598,0.0039598,
2013-03-18,0000,-0,-0.0006379,0.0034611,-1.0000000,-1.0000000,1.0000000,-0.0041133,-0.0145430,-0.0071133,-0.0023452,-0.0071709,
2013-03-19,0000,-0,-0.0047063,-0.0051859,-1.0000000,-1.0000000,-1.0000000,0.0004771,0.0039370,-0.0062773,0.0020732,-0.0079827,
2013-03-20,0000,-0,-0.0021903,0.0017678,-1.0000000,-1.0000000,1.0000000,-0.0039651,-0.0033060,0.0004886,0.0129209,0.0042407,
2013-03-21,0000,0,-0.0019625,-0.0020035,1.0000000,-1.0000000,-1.0000000,0.0000410,0.0032361,-0.0109818,-0.0016432,-0.0016432,
2013-03-22,0000,0,-0.0008223,0.0076246,1.0000000,-1.0000000,1.0000000,-0.0085118,-0.0020035,0.0022897,0.0085684,-0.0011690,
2013-03-25,0000,-0,-0.0022071,0.0000305,-1.0000000,-1.0000000,1.0000000,-0.0022377,0.0076246,-0.0039069,0.0037314,0.0037959,
2013-03-26,0000,0,0.0027071,0.0047833,1.0000000,1.0000000,1.0000000,-0.0020862,0.0002406,-0.0034282,0.0112229,0.0043996,
2013-03-27,0000,-0,-0.0049359,-0.0034626,-1.0000000,-1.0000000,-1.0000000,-0.0014682,0.0061514,0.0011024,0.0071408,0.0071408,
2013-03-28,0000,0,0.0017819,0.0065327,1.0000000,1.0000000,1.0000000,-0.0047821,0.0012152,0.0028340,0.0110184,0.0034540,
2013-04-03,0000,-0,-0.0101164,-0.0244506,-1.0000000,-1.0000000,-1.0000000,0.0139921,0.0079070,-0.0153265,-0.0054580,-0.0054580,
2013-04-08,0000,0,-0.0049272,-0.0031377,1.0000000,-1.0000000,-1.0000000,-0.0017839,-0.0207641,-0.0117620,0.0084897,-0.0045935,
2013-04-09,0000,0,-0.0025991,0.0031292,1.0000000,-1.0000000,1.0000000,-0.0057462,-0.0024494,0.0048180,0.0127374,0.0095116,
2013-04-10,0000,0,0.0088318,0.0133851,1.0000000,1.0000000,1.0000000,-0.0046151,0.0048847,0.0143453,0.0168857,0.0155316,
2013-04-11,0000,-0,-0.0050488,-0.0046474,-1.0000000,-1.0000000,-1.0000000,-0.0003996,0.0150153,0.0003030,0.0155394,0.0155394,
2013-04-12,0000,-0,-0.0066709,-0.0074837,-1.0000000,-1.0000000,-1.0000000,0.0008067,0.0042255,-0.0036419,0.0016868,0.0007049,
2013-04-15,0000,0,0.0141186,0.0048096,1.0000000,1.0000000,1.0000000,0.0093540,-0.0060552,-0.0248749,-0.0177858,-0.0264178,
2013-04-16,0000,-0,-0.0017595,0.0010270,-1.0000000,-1.0000000,1.0000000,-0.0027894,0.0061287,-0.0057495,0.0141562,-0.0090691,
2013-04-17,0000,0,0.0012668,-0.0022743,1.0000000,1.0000000,-1.0000000,0.0035331,0.0154244,-0.0190878,-0.0002255,-0.0002255,
2013-04-18,0000,0,0.0078050,0.0175833,1.0000000,1.0000000,1.0000000,-0.0099533,-0.0000231,-0.0223032,-0.0013492,-0.0213802,
2013-04-19,0000,-0,-0.0007177,0.0049659,-1.0000000,-1.0000000,1.0000000,-0.0057119,0.0218730,-0.0021553,0.0123581,0.0020833,
2013-04-22,0000,0,-0.0016556,-0.0034761,1.0000000,-1.0000000,-1.0000000,0.0018142,0.0134824,0.0072737,0.0147840,0.0133696,
2013-04-23,0000,0,0.0057716,0.0100876,1.0000000,1.0000000,1.0000000,-0.0043599,-0.0009115,0.0086164,0.0193757,0.0149039,
2013-04-24,0000,0,0.0007941,-0.0002443,1.0000000,1.0000000,-1.0000000,0.0010382,0.0137231,-0.0019085,0.0103180,0.0103180,
2013-04-25,0000,0,-0.0015470,0.0000386,1.0000000,-1.0000000,1.0000000,-0.0015857,0.0066656,0.0039119,0.0059048,0.0040248,
2013-04-26,0000,0,-0.0017398,0.0009564,1.0000000,-1.0000000,1.0000000,-0.0026988,0.0034742,-0.0067149,0.0020920,0.0021805,
2013-04-29,0000,0,0.0034274,0.0078975,1.0000000,1.0000000,1.0000000,-0.0045057,0.0011545,0.0059086,0.0100715,0.0053024,
2013-04-30,0000,0,0.0021012,0.0042874,1.0000000,1.0000000,1.0000000,-0.0021955,0.0098089,0.0040435,0.0095332,0.0095958,
2013-05-02,0000,0,-0.0027634,0.0008015,1.0000000,-1.0000000,1.0000000,-0.0035677,0.0077001,0.0035413,0.0069417,0.0024913,
2013-05-03,0000,-0,-0.0023785,0.0041645,-1.0000000,-1.0000000,1.0000000,-0.0065704,0.0048346,0.0099833,0.0196046,0.0104372,
2013-05-06,0000,0,-0.0017787,-0.0007338,1.0000000,-1.0000000,-1.0000000,-0.0010442,0.0058734,0.0014294,0.0123029,0.0123091,
2013-05-07,0000,0,0.0107837,0.0125836,1.0000000,1.0000000,1.0000000,-0.0018228,0.0011148,0.0001237,0.0072265,0.0070973,
2013-05-08,0000,-0,-0.0034372,0.0022689,-1.0000000,-1.0000000,1.0000000,-0.0057191,0.0147561,0.0032315,0.0098304,0.0093037,
2013-05-09,0000,0,-0.0004976,-0.0006799,1.0000000,-1.0000000,-1.0000000,0.0001822,0.0130282,-0.0012026,0.0024406,0.0004365,
2013-05-10,0000,-0,-0.0045015,-0.0038723,-1.0000000,-1.0000000,-1.0000000,-0.0006268,0.0000966,0.0023395,0.0064945,0.0006182,
2013-05-13,0000,-0,-0.0024698,0.0004241,-1.0000000,-1.0000000,1.0000000,-0.0028951,-0.0012487,0.0006369,0.0061575,0.0043458,
2013-05-14,0000,0,0.0065504,0.0080266,1.0000000,1.0000000,1.0000000,-0.0014882,0.0025655,0.0044793,0.0143001,0.0100828,
2013-05-15,0000,0,0.0032848,0.0085172,1.0000000,1.0000000,1.0000000,-0.0052773,0.0101712,0.0008497,0.0150894,0.0150773,
2013-05-16,0000,-0,-0.0010839,-0.0026123,-1.0000000,-1.0000000,-1.0000000,0.0015244,0.0165124,-0.0029551,0.0022963,0.0000788,
2013-05-17,0000,0,0.0014444,0.0010577,1.0000000,1.0000000,1.0000000,0.0003872,0.0025979,0.0037211,0.0113165,0.0052115,
2013-05-20,0000,0,0.0002016,0.0007157,1.0000000,1.0000000,1.0000000,-0.0005145,0.0024185,-0.0007922,0.0083059,0.0094941,
2013-05-21,0000,-0,-0.0018122,0.0018800,-1.0000000,-1.0000000,1.0000000,-0.0036991,0.0042610,-0.0020816,0.0033789,0.0010125,
2013-05-22,0000,-0,-0.0157833,-0.0195452,-1.0000000,-1.0000000,-1.0000000,0.0036898,0.0043911,-0.0141050,-0.0044220,-0.0066089,
2013-05-23,0000,-0,-0.0077262,-0.0034167,-1.0000000,-1.0000000,-1.0000000,-0.0042948,-0.0167981,-0.0209920,0.0009997,-0.0112995,
2013-05-24,0000,0,0.0073936,0.0084927,1.0000000,1.0000000,1.0000000,-0.0011084,-0.0031328,-0.0023098,0.0085293,-0.0034857,
2013-05-30,0000,-0,-0.0077494,0.0013943,-1.0000000,-1.0000000,1.0000000,-0.0091565,-0.0072677,0.0033712,0.0086798,-0.0034151,
2013-05-31,0000,0,0.0028106,-0.0065577,1.0000000,1.0000000,-1.0000000,0.0093073,0.0031497,-0.0138632,-0.0109582,-0.0108049,
2013-06-03,0000,-0,-0.0063483,-0.0011964,-1.0000000,-1.0000000,-1.0000000,-0.0051457,-0.0043970,-0.0101865,0.0059009,-0.0085283,
2013-06-04,0000,-0,-0.0016634,-0.0011379,-1.0000000,-1.0000000,-1.0000000,-0.0005250,0.0050994,-0.0059734,0.0053084,0.0003923,
2013-06-05,0000,-0,-0.0048690,-0.0105939,-1.0000000,-1.0000000,-1.0000000,0.0056649,0.0001858,-0.0238925,-0.0091491,-0.0195910,
2013-06-06,0000,0,-0.0023162,-0.0001161,1.0000000,-1.0000000,-1.0000000,-0.0021998,-0.0080236,-0.0064543,0.0095343,-0.0054359,
2013-06-07,0000,0,-0.0001176,0.0080080,1.0000000,-1.0000000,1.0000000,-0.0081913,0.0008511,0.0130202,0.0274739,0.0209811,
2013-06-10,0000,-0,-0.0077377,-0.0054706,-1.0000000,-1.0000000,-1.0000000,-0.0022547,0.0108534,0.0005873,0.0106768,0.0123264,
2013-06-11,0000,-0,-0.0112983,-0.0206862,-1.0000000,-1.0000000,-1.0000000,0.0091977,-0.0032725,-0.0139251,-0.0080744,-0.0106080,
2013-06-13,0000,-0,-0.0051665,-0.0017536,-1.0000000,-1.0000000,-1.0000000,-0.0034068,-0.0206862,-0.0061561,0.0082134,-0.0039417,
2013-06-14,0000,0,0.0049094,0.0068999,1.0000000,1.0000000,1.0000000,-0.0020043,-0.0017536,-0.0080238,0.0114709,0.0003688,
2013-06-17,0000,0,0.0020235,0.0022631,1.0000000,1.0000000,1.0000000,-0.0002402,0.0100740,0.0010805,0.0092005,0.0016351,
2013-06-18,0000,-0,-0.0032383,-0.0004533,-1.0000000,-1.0000000,-1.0000000,-0.0027837,0.0087754,0.0039113,0.0129979,0.0151833,
2013-06-19,0000,-0,-0.0067668,-0.0137335,-1.0000000,-1.0000000,-1.0000000,0.0068724,0.0064503,-0.0131012,-0.0066547,-0.0062065,
2013-06-20,0000,0,0.0018567,-0.0135501,1.0000000,1.0000000,-1.0000000,0.0152008,-0.0135031,-0.0359058,-0.0256392,-0.0400582,
2013-06-21,0000,-0,-0.0039211,-0.0045475,-1.0000000,-1.0000000,-1.0000000,0.0006236,-0.0125261,-0.0165880,0.0050928,-0.0229209,
2013-06-24,0000,0,-0.0113673,-0.0123708,1.0000000,-1.0000000,-1.0000000,0.0009912,0.0024413,-0.0170262,-0.0029305,-0.0095989,
2013-06-25,0000,0,-0.0005832,0.0156163,1.0000000,-1.0000000,1.0000000,-0.0164565,-0.0106039,0.0009648,0.0174430,-0.0027707,
2013-06-26,0000,0,0.0054009,0.0125699,1.0000000,1.0000000,1.0000000,-0.0072603,0.0156163,0.0053047,0.0163230,0.0188179,
2013-06-27,0000,0,0.0165798,0.0221168,1.0000000,1.0000000,1.0000000,-0.0056622,0.0179733,0.0053383,0.0129742,0.0156025,
2013-06-28,0000,0,0.0029928,-0.0032616,1.0000000,1.0000000,-1.0000000,0.0062340,0.0282652,-0.0028032,-0.0000996,0.0018801,
2013-07-01,0000,-0,-0.0057361,-0.0025125,-1.0000000,-1.0000000,-1.0000000,-0.0032155,0.0180363,0.0035784,0.0086070,0.0010898,
2013-07-02,0000,-0,-0.0101259,-0.0132012,-1.0000000,-1.0000000,-1.0000000,0.0030352,0.0052034,-0.0061251,0.0026641,0.0048325,
2013-07-03,0000,0,-0.0032355,-0.0022423,1.0000000,-1.0000000,-1.0000000,-0.0009910,-0.0128131,-0.0027935,0.0053485,0.0002786,
2013-07-09,0000,0,0.0045808,0.0050564,1.0000000,1.0000000,1.0000000,-0.0004780,0.0108114,0.0024970,0.0109664,0.0123644,
2013-07-10,0000,0,0.0120508,0.0205207,1.0000000,1.0000000,1.0000000,-0.0086474,0.0150181,0.0033942,0.0058876,0.0073580,
2013-07-11,0000,-0,0.0039693,0.0049815,-1.0000000,1.0000000,1.0000000,-0.0010172,0.0250075,0.0154571,0.0163341,0.0135521,
2013-07-12,0000,0,0.0092578,0.0041419,1.0000000,1.0000000,1.0000000,0.0051372,0.0169722,0.0057749,0.0135580,0.0164089,
2013-07-15,0000,-0,0.0019963,0.0006574,-1.0000000,1.0000000,1.0000000,0.0013398,0.0102681,0.0020541,0.0060446,0.0044458,
2013-07-16,0000,-0,0.0024035,-0.0001405,-1.0000000,1.0000000,-1.0000000,0.0025435,0.0102372,-0.0030818,-0.0009724,-0.0023445,
2013-07-17,0000,-0,-0.0052960,-0.0078183,-1.0000000,-1.0000000,-1.0000000,0.0025027,0.0044534,-0.0003740,0.0053959,-0.0009459,
2013-07-18,0000,-0,-0.0069350,-0.0164785,-1.0000000,-1.0000000,-1.0000000,0.0093888,-0.0016876,-0.0012489,0.0067836,0.0077603,
2013-07-19,0000,0,0.0016557,0.0053569,1.0000000,1.0000000,1.0000000,-0.0037211,-0.0148796,-0.0102938,0.0065245,0.0066072,
2013-07-22,0000,0,0.0075390,0.0132933,1.0000000,1.0000000,1.0000000,-0.0058319,0.0072482,0.0031497,0.0067531,0.0036331,
2013-07-23,0000,-0,-0.0032527,-0.0022523,-1.0000000,-1.0000000,-1.0000000,-0.0009982,0.0149270,-0.0063281,0.0010163,0.0001773,
2013-07-24,0000,0,-0.0011772,-0.0039946,1.0000000,-1.0000000,-1.0000000,0.0028062,0.0062346,-0.0075707,-0.0030784,-0.0056882,
2013-07-25,0000,-0,-0.0047807,-0.0017400,-1.0000000,-1.0000000,-1.0000000,-0.0030354,-0.0010596,-0.0003023,0.0045437,-0.0012661,
2013-07-26,0000,-0,-0.0076245,-0.0080277,-1.0000000,-1.0000000,-1.0000000,0.0004000,0.0011031,0.0019291,0.0068454,0.0033754,
2013-07-29,0000,0,0.0061713,0.0096833,1.0000000,1.0000000,1.0000000,-0.0035463,-0.0063368,-0.0039426,0.0055182,-0.0029193,
2013-07-30,0000,-0,-0.0068451,-0.0068587,-1.0000000,-1.0000000,-1.0000000,0.0000135,0.0109340,-0.0006609,0.0024318,-0.0033749,
2013-07-31,0000,0,-0.0067662,-0.0064199,1.0000000,-1.0000000,-1.0000000,-0.0003441,-0.0006130,-0.0007583,0.0019635,0.0002373,
2013-08-01,0000,-0,-0.0018062,0.0053902,-1.0000000,-1.0000000,1.0000000,-0.0072354,-0.0063777,0.0071795,0.0128481,0.0122505,
2013-08-02,0000,0,0.0042304,0.0047612,1.0000000,1.0000000,1.0000000,-0.0005333,0.0053902,0.0030058,0.0118444,0.0140027,
2013-08-05,0000,-0,-0.0113125,-0.0124047,-1.0000000,-1.0000000,-1.0000000,0.0010788,0.0063315,0.0009098,0.0037841,0.0001582,
2013-08-06,0000,-0,-0.0091248,-0.0148486,-1.0000000,-1.0000000,-1.0000000,0.0056401,-0.0046126,-0.0077528,-0.0036409,-0.0072465,
2013-08-07,0000,0,-0.0003199,-0.0017224,1.0000000,-1.0000000,-1.0000000,0.0014000,-0.0135887,-0.0099370,-0.0014075,-0.0095984,
2013-08-08,0000,-0,-0.0125838,-0.0065592,-1.0000000,-1.0000000,-1.0000000,-0.0059853,-0.0017224,0.0016135,0.0074051,0.0000648,
2013-08-09,0000,0,0.0031834,0.0059772,1.0000000,1.0000000,1.0000000,-0.0028105,-0.0048421,-0.0042622,0.0017973,0.0003015,
2013-08-12,0000,0,0.0063208,0.0103791,1.0000000,1.0000000,1.0000000,-0.0041008,0.0062518,-0.0021472,0.0020421,-0.0047411,
2013-08-13,0000,-0,-0.0034472,-0.0043942,-1.0000000,-1.0000000,-1.0000000,0.0009429,0.0155554,0.0029665,0.0063807,0.0016173,
2013-08-14,0000,-0,-0.0019969,-0.0081232,-1.0000000,-1.0000000,-1.0000000,0.0060770,0.0019544,-0.0059385,0.0016435,-0.0024208,
2013-08-15,0000,0,0.0088732,0.0047621,1.0000000,1.0000000,1.0000000,0.0041307,-0.0049409,-0.0223038,-0.0141514,-0.0197674,
2013-08-16,0000,-0,-0.0047138,-0.0031379,-1.0000000,-1.0000000,-1.0000000,-0.0015710,0.0094297,-0.0066587,-0.0016668,-0.0178521,
2013-08-19,0000,-0,-0.0081365,-0.0086254,-1.0000000,-1.0000000,-1.0000000,0.0004848,0.0062935,-0.0090190,-0.0039792,-0.0092706,
2013-08-20,0000,0,0.0044712,-0.0023380,1.0000000,1.0000000,-1.0000000,0.0067934,-0.0071776,-0.0027369,0.0039398,-0.0021061,
2013-08-22,0000,0,0.0012168,0.0074848,1.0000000,1.0000000,1.0000000,-0.0063153,-0.0019707,0.0036964,0.0065662,0.0065783,
2013-08-23,0000,-0,-0.0014630,0.0027435,-1.0000000,-1.0000000,1.0000000,-0.0042180,0.0172710,0.0050796,0.0111031,0.0067027,
2013-08-26,0000,-0,-0.0070440,-0.0094785,-1.0000000,-1.0000000,-1.0000000,0.0024117,0.0062128,-0.0008448,0.0011891,-0.0001086,
2013-08-27,0000,0,0.0060924,0.0004729,1.0000000,1.0000000,1.0000000,0.0056222,-0.0068036,-0.0295374,-0.0156641,-0.0202517,
2013-08-28,0000,0,0.0095571,0.0117611,1.0000000,1.0000000,1.0000000,-0.0022302,0.0004729,-0.0101855,0.0036148,-0.0133459,
2013-08-29,0000,0,0.0089630,0.0129932,1.0000000,1.0000000,1.0000000,-0.0040833,0.0196902,0.0035743,0.0065317,0.0046943,
2013-08-30,0000,0,0.0035714,0.0021110,1.0000000,1.0000000,1.0000000,0.0014635,0.0224261,-0.0128055,0.0012799,-0.0012186,
2013-09-05,0000,-0,-0.0020002,-0.0006002,-1.0000000,-1.0000000,-1.0000000,-0.0013992,0.0156211,0.0019132,0.0106762,0.0092503,
2013-09-06,0000,0,0.0019092,0.0034069,1.0000000,1.0000000,1.0000000,-0.0015029,0.0069793,-0.0013661,0.0012688,0.0012627,
2013-09-09,0000,-0,-0.0010282,0.0020295,-1.0000000,-1.0000000,1.0000000,-0.0030639,0.0044689,0.0078544,0.0185977,0.0099479,
2013-09-10,0000,0,0.0041966,0.0000268,1.0000000,1.0000000,1.0000000,0.0041699,0.0110735,0.0055242,0.0161165,0.0171141,
2013-09-11,0000,0,0.0054685,0.0019902,1.0000000,1.0000000,1.0000000,0.0034852,0.0064710,-0.0011732,0.0083001,0.0103130,
2013-09-12,0000,-0,-0.0051358,-0.0069979,-1.0000000,-1.0000000,-1.0000000,0.0018492,0.0107339,-0.0028579,0.0028038,-0.0003386,
2013-09-13,0000,0,-0.0033073,-0.0031587,1.0000000,-1.0000000,-1.0000000,-0.0001481,-0.0010810,-0.0025953,0.0035723,-0.0006754,
2013-09-18,0000,0,0.0079623,0.0100870,1.0000000,1.0000000,1.0000000,-0.0021464,-0.0011889,0.0096627,0.0161053,0.0161806,
2013-09-23,0000,-0,0.0004362,0.0007579,-1.0000000,1.0000000,1.0000000,-0.0003220,0.0100870,-0.0067485,0.0008755,-0.0017158,
2013-09-24,0000,0,0.0000362,-0.0018373,1.0000000,1.0000000,-1.0000000,0.0018701,0.0093721,-0.0050129,0.0001885,-0.0165545,
2013-09-25,0000,-0,-0.0128802,-0.0121226,-1.0000000,-1.0000000,-1.0000000,-0.0007484,0.0022151,-0.0076440,-0.0012583,-0.0053581,
2013-09-26,0000,-0,0.0010388,0.0055888,-1.0000000,1.0000000,1.0000000,-0.0045756,-0.0083998,0.0011908,0.0039972,0.0007359,
2013-09-27,0000,-0,-0.0001211,-0.0069502,-1.0000000,-1.0000000,-1.0000000,0.0067819,0.0055888,-0.0037365,-0.0008039,-0.0006029,
2013-09-30,0000,0,0.0015915,0.0016062,1.0000000,1.0000000,1.0000000,-0.0000147,-0.0041412,-0.0044730,-0.0033065,-0.0101811,
2013-10-01,0000,0,0.0000682,0.0035903,1.0000000,1.0000000,1.0000000,-0.0035349,0.0060962,0.0096936,0.0118053,0.0019174,
2013-10-02,0000,0,0.0152338,0.0170475,1.0000000,1.0000000,1.0000000,-0.0018451,0.0053222,-0.0007759,0.0069663,0.0072733,
2013-10-03,0000,0,0.0022392,0.0006611,1.0000000,1.0000000,1.0000000,0.0015791,0.0185046,-0.0119067,-0.0010008,-0.0097340,
2013-10-04,0000,-0,-0.0025499,-0.0037067,-1.0000000,-1.0000000,-1.0000000,0.0011525,0.0158849,-0.0024188,0.0119136,-0.0019935,
2013-10-07,0000,0,0.0042170,0.0050133,1.0000000,1.0000000,1.0000000,-0.0008004,-0.0003540,-0.0112668,-0.0007219,-0.0015154,
2013-10-08,0000,0,-0.0009012,-0.0037053,1.0000000,-1.0000000,-1.0000000,0.0027938,0.0061918,-0.0284857,-0.0116283,-0.0211725,
2013-10-09,0000,-0,-0.0069562,0.0005557,-1.0000000,-1.0000000,1.0000000,-0.0075161,0.0039714,-0.0257519,0.0008271,-0.0119053,
2013-10-11,0000,-0,-0.0079805,-0.0091141,-1.0000000,-1.0000000,-1.0000000,0.0011234,0.0022253,0.0236611,0.0333079,0.0280355,
2013-10-14,0000,0,0.0056645,0.0112239,1.0000000,1.0000000,1.0000000,-0.0056225,-0.0091141,0.0054806,0.0126422,0.0314243,
2013-10-15,0000,0,-0.0062229,-0.0042846,1.0000000,-1.0000000,-1.0000000,-0.0019300,0.0117975,-0.0059040,0.0034922,-0.0030270,
2013-10-16,0000,0,-0.0019344,0.0050748,1.0000000,-1.0000000,1.0000000,-0.0070450,0.0014042,0.0039042,0.0148762,0.0066220,
2013-10-17,0000,0,0.0029451,0.0078792,1.0000000,1.0000000,1.0000000,-0.0049733,0.0050748,0.0058683,0.0188443,0.0202464,
2013-10-18,0000,-0,-0.0044374,-0.0025976,-1.0000000,-1.0000000,-1.0000000,-0.0018350,0.0090390,0.0129756,0.0174147,0.0131614,
2013-10-21,0000,0,0.0012651,-0.0001247,1.0000000,1.0000000,-1.0000000,0.0013897,0.0034445,0.0013061,0.0051127,0.0065973,
2013-10-22,0000,-0,-0.0031190,-0.0029368,-1.0000000,-1.0000000,-1.0000000,-0.0001817,0.0021632,-0.0004784,0.0079787,0.0057960,
2013-10-23,0000,0,0.0058559,0.0023890,1.0000000,1.0000000,1.0000000,0.0034753,0.0020670,-0.0103914,-0.0000573,0.0009849,
2013-10-24,0000,-0,-0.0040364,-0.0080392,-1.0000000,-1.0000000,-1.0000000,0.0039709,0.0039899,0.0044083,0.0066036,-0.0014840,
2013-10-25,0000,0,0.0050429,0.0072801,1.0000000,1.0000000,1.0000000,-0.0022536,0.0000120,0.0027286,0.0081090,0.0076089,
2013-10-28,0000,0,0.0031030,0.0015616,1.0000000,1.0000000,1.0000000,0.0015438,0.0101905,-0.0053222,0.0054821,0.0056977,
2013-10-29,0000,0,0.0042126,0.0052073,1.0000000,1.0000000,1.0000000,-0.0009999,0.0086166,0.0012043,0.0080589,0.0068738,
2013-10-30,0000,0,0.0014556,-0.0017751,1.0000000,1.0000000,-1.0000000,0.0032250,0.0100236,-0.0067419,0.0002155,0.0006805,
2013-10-31,0000,-0,-0.0102871,-0.0073770,-1.0000000,-1.0000000,-1.0000000,-0.0028887,0.0036509,-0.0119907,-0.0003985,-0.0087729,
